title,link,like,angry
"[한경창업마당]신촌 저렴한 카페창업, 영등포구 이디야창업외 2건",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003730817,0,0
"""서울 집값, 대기업 손에 달려있다고?""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003102016,7,0
재건축 기대…열대야보다 뜨거운 `핫구정`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003778192,9,0
"재건축 아파트 압구정동 `현대3차`, 매매가 17억8400만원에 거래돼",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004070377,0,1
"평택 주거시설의 랜드마크, 평택역 BT 온유안 앨리츠",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003837660,0,0
‘테헤란로 오피스’ 옛말… 대세는 수도권 지식산업센터,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0002694524,0,0
"편리한 교통 누리는 더블역세권 ‘청계천 서희스타힐스’, 합리적인 분양가로...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002510345,0,0
"위례신도시 `우성트램타워` 상가, 1층 월세 200만원에 거래",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004049686,0,0
"올림픽의 도시 평창 다목적 아파텔, 오피스텔 분양",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003145569,0,0
원내대책회의 주요내용[보도자료],https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=123&oid=156&aid=0000021456,0,0
"[사가정 센트럴 아이파크②입지]7호선 사가정역 역세권, 강남 접근성 우수",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003840689,0,0
[대형사 분양] 서울 재개발·재건축 두 달간 '분양 러시'… 개포·북아현·대...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003887238,1,0
[1/22] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003882173,0,0
"작심독서실, 상가주와 대구시지점 입점하며 브랜드 파워 입증",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002455905,0,0
"외면받던 '변방' 개발지, 화려한 '백조'로 부활",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002119200,5,0
강남 재건축 대장주 압구정 ‘현대5차’ 최근 월세가가…,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004017892,0,0
[한경창업마당] 경기 남부권 유명 커피 전문점 창업 외 2건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003686321,0,0
[화제의 분양현장]선릉역 먹자골목 중심에 ‘상업시설’ 공급,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003079924,2,0
강남역 도보 약 2분 거리 수익형 오피스텔 ‘강남역 투웨니퍼스트’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002458963,0,0
"낙후된 이미지 벗는 신갈동, `롯데캐슬스카이` 호재 입어...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004050553,18,1
한강 조망의 힘! 성동구 옥수동 `옥수하이츠` 매물 귀해…,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004036687,7,0
메디컬센터 프리미엄 투자가치 품은 ‘대치3차 아이파크’ 상가 ‘눈길’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002784162,0,0
독산역세권 ‘e편한세상 독산 더타워 상업시설’ 오는 31일 개관,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003748158,0,0
[MK 추천매물] 대구 역세권 수익·사옥용 빌딩 43억원,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003685432,0,0
검찰 ‘변호사 복덕방’ 첫 수사…변호사업계 반발,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=009&aid=0003709446,0,0
[한경매물마당] 용인시 더블역세권 수익형 빌딩 등 9건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003600123,0,0
‘대치3차 아이파크’ 프리미엄 메디컬센터 상가 마감 임박,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003993471,0,0
우수한 교통여건 갖춘 ‘송파 두산위브’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001012516,0,0
명암 엇갈리는 강남 허브 경쟁,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003862305,0,0
"교통호재 풍부한 압구정동 `미성2차`, 최근 매매가가...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003949903,0,0
"재건축 안전진단 강화 무풍지대 압구정, `현대5차아파트` 최근 전세가가...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004111376,1,1
"[한경창업마당]일산 이디야커피창업, 고양시 맘스터치창업 외 2건",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003713833,0,0
불황에도 끄떡없는 상가 고르는 비법 ‘폐업률 낮은 곳’을 골라라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004075173,0,1
지하철 2•6호선 신당역과 1•6호선의 동묘앞역 더블역세권 입지 ‘청계천 서...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001055835,0,0
“3년? 비워두면 비워뒀지 임대룐 못 내려”…강남 건물주들의 배짱,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002189272,14,53
"작심독서실, 남양주평내점 `만석` 고지 달성",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004203850,0,0
평택 미군렌탈하우스 `캐피토리움` 미군임대용 오피스텔로 인기 높아,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002415507,0,0
"우수한 입지 갖춘 송파구 ‘레이크팰리스’, 17억원대 거래",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004014336,1,0
학군 뛰어난 양천구 `목동신시가지7단지` 최근 매매가가…,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004001148,0,1
강남 역삼동 준공 앞둔 아파트·상가 ‘눈길’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0002970631,0,0
서울 아파트값 주춤한데 '홍대·이태원' 상권 활활,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000234485,1,0
"재건축 기대감 높은 압구정 `현대6,7차` 24억원대 거래돼",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003935295,1,1
"[단독] 자라 창업주, 가로수길 ‘H&M건물’ 매입 ··· ‘엠플라자’ 이어 두...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002948511,2,0
"불황에도 끄떡없는 상가 고르는 비법,‘폐업률 낮은 곳’을 골라라",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004277915,1,1
"조물주 위에 건물주, 수난시대 예고- 文정부 토지공개념 실체화 선언 속 ‘부...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0004232508,0,0
[MK분양 현장리포트] 강남역 BIEL106 오피스텔,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003718956,0,0
[한경창업마당]전북/전남 지역 베스킨라빈스 창업 기회 외 2건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003682587,0,0
"3차 국가철도망 사업지 분양 아파트 ""교통개선 효과에 관심↑""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003891492,0,0
"양주 옥정 신도시의 대로변 코너 상가, 대길프라자 분양",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003852680,2,0
[권강수의 분양현장 탐방] 강남역 BIEL 106 오피스텔,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003701607,0,0
“집값 비례 중개료 이해 못해 창업… 세상에 없던 길 낼 것”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0002947785,9,0
대기업 인근 오피스텔이 공실률 적어 선호도 ↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=088&aid=0000444015,0,0
재건축 앞둔 압구정 ‘현대13차’ 108㎡ 18억원대 거래,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003920637,2,0
유망지역 알짜 오피스텔 '강남역 BIEL 106',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000466318,0,0
[지금 이곳은] 너무나 조용한 수서역세권,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000213033,5,0
[MK 추천매물] 양천구 대로변 수익형 빌딩 45억원,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004090939,0,2
개발호재 많은 ‘대치2차 아이파크’ 단지 내 상가 분양 중,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003036477,0,0
'학원불패' 학원가 인근 역세권 단지 'e편한세상 시흥' 눈길,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000517987,0,0
"[재테크] ""좋은 임차인이 건물 가치 결정…불황기엔 장기임대 전략 짜야""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=015&aid=0003703373,0,0
올해 서울서 5만6000여가구 분양…10곳 중 9곳 ‘재개발·재건축’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=119&aid=0002165028,0,0
[Real Estate] 연일 최고가 경신하는 서울 광진구 8·2 대책 풍선효과…광장동...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000057930,11,0
"뛰어난 교육환경 갖춘 목동신시가지7단지, 최근 월세가가…",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003999629,0,0
"반포동 대장주 아파트 ‘아크로리버파크’, 최근 동향은?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003973571,1,0
빈 점포 쌓이는 가로수길·홍대 골목,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003712984,4,0
"두산건설, 정관신도시 첫작 `정관두산위브더테라스` 11월 분양",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002372838,0,0
[11/6] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003846408,0,0
`교통요충에 외국인까지` 강남대로 뜨고 테헤란로 진다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003861714,1,0
현대 삼성동·롯데 잠실·LG 마곡 `기업 브랜드타운`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003746961,7,0
[10/10] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003832683,0,0
[MK 추천매물] 동탄신도시 수익형 대형 상가 22억원,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003733250,0,0
[강남 고? 스톱?]전문가들이 '강남 불패' 공언하는 이유,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003791835,17,0
[한경매물마당] 인천 검단새빛도시 수익형 다가구 등 8건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003533951,0,0
"[입주타임] 똘똘한 초역세권 아파트, 서초구 `래미안서초에스티지S` ①입지편",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004088927,5,0
"강남역 역세권 `서초현대렉시온` 오피스텔, 최근 매매가가…",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003980470,1,2
우수학군과 직주근접의 입지 역삼동 ‘역삼현대아이파크’ 매물 귀해,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004051705,0,1
"작심독서실, 인천옥련점과 인천구월점 동시 입점",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004207899,0,0
"""미국에 커피숍 차리고 투자비자 받는다""… 신개념 이주상품 출시",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004010913,0,0
"삼성동 Real 역세권 ‘대치3차 아이파크’, 고품격 유럽풍 외관 눈길",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003976453,0,0
"세계적 디자인, 최신 기술로 다시 태어나는 개포동 ‘개포주공4단지’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004058617,6,0
[한경창업마당]호남지역 베스킨라빈스 양도양수를 포함한 건물매각 외 3건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003734637,0,0
"유동인구 풍부, 논현동 상가 거래 `활발`",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004065004,1,0
합리적인 분양가로 투자자 이목 끄는 '청계천 서희스타힐스',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000523018,0,1
"‘꼬마빌딩매매’, 서울 전역으로 확대",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0002834498,0,0
[한경 매물마당] 인천 동구 송림동 메디컬 신축 빌딩 등 14건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003885458,0,0
숭실대입구역 역세권..`상도엠코타운애스톤파크` 전용 120㎡ 9억원대 거래,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004086342,1,1
[아침 신문 보기] 서울대 지역격차 해소? 강남 3구 여전히 강세 外,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=214&aid=0000642837,0,0
"[배달, 짜장을 넘다②] 6평 부엌의 기적…이태원 버거 맛집의 강남 진출기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=015&aid=0003695201,1,0
[BIZ Insight] 주상복합 개발 새 지평을 열다…'진격의 디벨로퍼' 네오밸류,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003628634,4,0
"KTX 수서역 8월 개통, 들썩이는 수서역세권…인근 아파트값 40%↑",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003520686,6,0
[MK 추천매물] 평택시 고덕면 투자용 토지 8억원,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004059692,0,0
[8/14] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003809450,0,0
현대차 GBC 들어서는 삼성동 투자분석-개발완료 전 공실률↑임대수익률↓ 가능...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0003907610,2,0
강남 상가도 임대료 못내는 곳 속출,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003853651,45,0
[한경매물마당] 용인 수지 프랜차이즈 제과점 상가 등 8건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003528621,0,0
[MK 추천매물] 용인 구성지구 수익형 상가건물 51억원,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004083177,0,1
꼬마빌딩 재건축 투자 `쑥쑥`…강남·마포 등 중소형 대상,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003802889,1,0
"교통, 업무, 교육 한 번에… 인프라 꽉 들어찬 도곡동 ‘역삼럭키아파트’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004053712,9,0
[8/21] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003812209,0,0
"강남역 BIEL 106, 주거기능 갖춘 오피스텔로 ‘각광’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0002969821,0,0
제3차 국가철도망 사업 유망 분양지역 ‘주목’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003785763,0,0
개포주공4단지 재건축 사업 `본 궤도` 매매 실거래가 8억원대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003891970,1,1
강남권 더블역세권 오피스텔 `좋은사람 좋은집`…최적의 투자처로 시선집중,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002452678,0,0
[7/17] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003796845,0,0
"연예인 빌딩은 지금, 청담·신사서 성수·연남으로 확산 중",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004003310,13,12
[런치리포트]이대·신촌 지고 성동 뜬다는데,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003735361,1,0
[MK 추천매물] 제천시 수익형 신축 종합휴게소 47억원,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004094977,0,1
[7/24] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003800358,0,0
'직주근접의 힘' 마포구 땅값 14%↑…서울 공시지가 상승률 1위,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003838371,0,1
명도 쉽고 권리금 없는 단독·다가구 상가건물로 변신 꼬마빌딩 시장 대세로 ...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0004046438,3,1
[한경 매물마당] 광진구 천호대로 수익형 빌딩 등 17건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003860697,0,0
"초저금리 시대 계속…오피스텔, 효자 상품으로 ‘우뚝’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0002967346,0,0
"2020년까지 30~40층 빌딩 14개 들어서…시동 걸린 용산개발, 스카이라인이 달...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0003731328,21,0
"관광ㆍ휴양ㆍ레저를 즐길 수 있는 평창, 아파텔ㆍ오피스텔 분양",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003934937,0,0
[6/19] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003783658,0,0
[권강수의 분양현장 탐방] 반포 센트럴 푸르지오 써밋,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003671276,1,0
SM·아얄라·산미구엘…필리핀 경제 좌우하는 세 거인,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003725048,1,1
[6/26] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003787012,0,0
[5/22] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003771561,0,0
"도시재생, '개발· 내몰림 방지' 두 마리 토끼 잡을 수 있을까?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003189272,0,0
`대기업 특수` 기대 지역 물량 공급 활발,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003734097,2,0
[Money & Riches] 일원동 상록수·송파 올림픽선수촌…3박자 갖췄네,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004223280,12,3
위례신도시 학원타운 명품 상가 ‘위례에이플타워’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000494242,1,0
호재많은 삼성동 … 삼성힐스테이트1단지 거래 `꾸준`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003775519,0,0
도보 5분거리에 캠프 험프리스 위치한 ‘평택 캐피토리움’ 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003865022,0,0
[MK 추천매물] 평택 진위면 다용도 토지 7억2천만원,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004042553,0,0
[골칫덩어리 ‘유령건물’을 가다] ⑤ ‘유령건물’서 ‘랜드마크’로 거듭난...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=050&aid=0000043298,1,0
"금리내리니, 다가구로 다 가네",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003768019,0,0
학동사거리 인근 중소형 빌딩 실거래 사례 및 추천매물,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003882177,0,0
[5/29] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003774730,0,0
SPA 경쟁속 `효율화` 속도내는 유니클로…압구정점 폐점,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004005382,0,0
하반기 경기·인천 정비사업장서 8300세대 분양…광명·시흥·부평 물량 몰려,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004019371,0,0
[한경매물마당] 화성시 수익 및 투자용 빌딩 등 8건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003865110,0,0
임대 및 시세가 안정적인 코너상가 ‘양주대길프라자’ 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000507406,2,0
미군 맞춤형 설계 갖춘 ‘평택 캐피토리움’ 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003114590,0,0
[4/17] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003756521,0,0
[한경매물마당] 광진구 역세권 수익형 빌딩 등 16건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003736541,0,0
[한경 매물마당] 수원시 치과병원 상가 등 9건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003849101,0,0
‘위례에이플타워’ 선임대 후분양 상가 투자자 모집,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000479796,0,0
[한경 매물마당] 강서구 9호선 역세권 수익형 빌딩 등 15건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003866839,0,0
황금알 입지에 들어서는 '송파 두산위브' 9월 2일 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000491721,0,0
"新맹모삼천지교, 봄 분양시장.. 명문학군 아파트 쏟아진다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003609075,0,0
[4/24] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003759793,0,0
[MK 추천매물] 여의도동 메디컬빌딩 80억원,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004094146,0,1
[한경창업마당] 파주 신세계사이먼 프리미엄 아울렛 푸드코트 창업 외 2건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003624922,0,0
[3/20] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003743119,0,0
[대한민국 트렌드 1번지 청담동] Part Ⅲ | 미식가 사로잡는 고급 레스토랑·...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0003887017,5,0
번화가 입지 갖춘 학동역 상가 `CL타워` 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004005220,1,0
삼성동 현대차 GBC 설립 부지 땅값 상승···인근 `잠실엘스`도 호재,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003893805,1,0
[3/27] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003746519,0,0
대단지 아파트 프리미엄 누리는 ‘e편한세상 용인 한숲시티’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0002951370,1,0
서울시 개별공시지가 발표…명동 네이처리퍼블릭 부지가 13년째 1위,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003060011,0,0
브랜드 대단지 아파트는 다르다? 'e편한세상 용인 한숲시티' 이목,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003795401,0,0
[2/20] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003730213,0,0
`e편한세상 용인한숲시티 ` 지역 내 랜드마크로…,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002343342,0,0
[Real Estate] 대형 건설사 5~6월 분양 대전 개포·공덕·보라매 등 ‘역세권...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000056385,2,0
[2/27] 주간 오피스 시세 및 추천 임대 물건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003733745,0,0
"호재 넘치는 은평구, '金평구'될까",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003847741,71,16
"최순실·자매들, 알고보니 수천억 원 대 자산가",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=449&aid=0000114034,1,0
